City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,zaozersk,69.4005,32.4476,-5.67,82,97,6.56,RU,1700121664
362,severo-yeniseyskiy,60.3725,93.0408,-2.46,94,100,4.47,RU,1700121665
363,tariba,7.8188,-72.2243,19.82,85,78,2.94,VE,1700121665
364,las heras,-46.5419,-68.9359,5.26,65,100,6.19,AR,1700121665
365,hovd,48.0056,91.6419,-3.95,73,4,1.34,MN,1700121669
366,lata,40.1629,-8.3327,16.15,96,100,0.72,PT,1700121671
367,raja,8.4596,25.678,30.0,31,99,3.43,SS,1700121671
368,poteau,35.0537,-94.6236,10.6,93,100,0.0,US,1700121672
369,presque isle,46.6811,-68.0159,1.24,89,100,2.24,US,1700121429
370,chos malal,-37.3781,-70.2709,7.93,53,22,4.44,AR,1700121673
371,east grand forks,47.93,-97.0245,3.13,64,100,1.31,US,1700121673
372,agua prieta,31.3,-109.5667,16.87,44,0,2.06,MX,1700121679
373,kushtia,23.9011,89.1221,28.75,45,100,2.9,BD,1700121685
374,wladyslawowo,54.7909,18.4009,6.07,74,85,3.97,PL,1700121245
375,gamba,-2.65,10.0,26.86,80,100,0.91,GA,1700121686
376,ponta delgada,37.7333,-25.6667,20.4,94,75,4.12,PT,1700121687
377,harlingen,26.1906,-97.6961,16.22,85,0,1.34,US,1700121656
378,altpinar,39.2042,32.7478,14.27,51,4,5.45,TR,1700121687
379,masuguru,-11.3667,38.4167,30.55,39,13,2.89,TZ,1700121688
380,butembo,0.15,29.2833,22.35,60,87,1.0,CD,1700121689
381,vilyuchinsk,52.9306,158.4028,-3.85,80,3,4.56,RU,1700121689
382,la ronge,55.1001,-105.2842,-6.86,73,100,3.6,CA,1700121689
383,bahar,34.9072,48.4414,14.09,54,75,1.03,IR,1700121690
384,bandar lampung,-5.4254,105.258,32.21,53,97,3.75,ID,1700121642
385,dan khun thot,15.2085,101.7714,28.09,71,98,7.2,TH,1700121691
386,greymouth,-42.4667,171.2,11.69,91,100,1.95,NZ,1700121691
387,tazacorte,28.629,-17.9293,25.64,31,0,4.92,ES,1700121692
388,arteche,12.2645,125.4048,27.35,87,80,5.73,PH,1700121692
389,kuching,1.55,110.3333,30.02,91,40,5.14,MY,1700121693
390,deqen,29.9618,90.7188,9.56,18,78,0.66,CN,1700121693
391,dobryanka,58.4619,56.4165,1.08,86,99,3.52,RU,1700121693
392,cooper's town,26.8667,-77.5167,23.7,77,100,12.75,BS,1700121694
393,tadine,-21.55,167.8833,22.83,85,16,4.48,NC,1700121695
394,timmins,48.4669,-81.3331,-2.1,86,0,2.06,CA,1700121695
395,brokopondo,4.75,-55.1667,25.37,87,29,3.3,SR,1700121695
396,batangafo,7.3008,18.2833,24.52,84,100,2.99,CF,1700121697
397,gokwe,-18.2048,28.9349,26.66,36,4,2.77,ZW,1700121697
398,prince rupert,54.3161,-130.3201,6.83,79,100,15.43,CA,1700121697
399,nova sintra,14.8667,-24.7167,23.43,68,30,6.07,CV,1700121698
400,jurbarkas,55.0778,22.7664,1.48,74,93,1.74,LT,1700121698
401,simpang,-1.2667,104.0833,30.3,74,89,1.15,ID,1700121699
402,quellon,-43.1167,-73.6167,8.42,95,100,5.75,CL,1700121699
403,bandraboua,-12.7044,45.1223,32.82,74,26,2.28,YT,1700121699
404,la'ie,21.6477,-157.9253,24.14,68,100,4.47,US,1700121700
405,bhimbar,32.9757,74.0793,26.09,22,99,2.11,PK,1700121700
406,wanning,18.8003,110.3967,22.51,82,94,8.38,CN,1700121700
407,torbat-e jam,35.244,60.6225,23.02,15,93,7.58,IR,1700121701
408,shangqiu,34.45,115.65,12.62,23,0,4.6,CN,1700121701
409,san jose del guaviare,2.5729,-72.6459,21.96,98,82,0.57,CO,1700121701
410,xining,36.6167,101.7667,5.2,19,0,1.07,CN,1700121702
411,berezivka,47.2043,30.9078,9.75,72,100,7.1,UA,1700121702
412,tarawa,1.419,172.984,29.05,79,20,1.54,KI,1700121703
413,uturoa,-16.7333,-151.4333,26.16,69,99,6.88,PF,1700121703
414,iquique,-20.2208,-70.1431,17.02,72,16,2.72,CL,1700121703
415,geraldton,-28.7667,114.6,28.23,44,0,11.32,AU,1700121535
416,tahe,52.3333,124.7333,-7.72,94,100,2.37,CN,1700121704
417,ikere-ekiti,7.4913,5.2322,25.34,58,100,0.92,NG,1700121704
418,praia da vitoria,38.7333,-27.0667,21.14,94,40,9.66,PT,1700121705
419,kushiro,42.975,144.3747,6.53,70,20,2.06,JP,1700121705
420,carauari,-4.8828,-66.8958,24.25,73,87,0.82,BR,1700121473
421,port saint john's,-31.6229,29.5448,27.46,61,100,3.76,ZA,1700121705
422,okhotsk,59.3833,143.3,-16.32,82,6,3.75,RU,1700121706
423,myitkyina,25.3833,97.4,23.43,57,100,0.43,MM,1700121706
424,broken hill,-31.95,141.4333,21.08,44,34,5.78,AU,1700121706
425,tabou,4.423,-7.3528,26.63,82,0,1.64,CI,1700121707
426,nova xavantina,-14.6667,-52.35,24.84,50,6,1.02,BR,1700121707
427,neka,36.6508,53.299,20.73,73,5,2.06,IR,1700121707
428,aioun,16.6614,-9.6149,23.9,16,32,3.89,MR,1700121707
429,terrace,54.5163,-128.6035,2.34,100,100,3.09,CA,1700121708
430,griffith,41.5284,-87.4237,10.5,75,0,2.06,US,1700121708
431,itoman,26.1247,127.6694,26.43,56,75,7.2,JP,1700121708
432,priob'ye,62.5206,65.5964,-2.76,92,100,2.31,RU,1700121708
433,revda,56.801,59.9303,0.37,89,100,3.89,RU,1700121709
434,bamboo flat,11.7,92.7167,31.05,74,20,3.6,IN,1700121709
435,buala,-8.145,159.5921,26.4,79,99,0.58,SB,1700121709
436,lerwick,60.1545,-1.1494,4.0,61,53,3.06,GB,1700121709
437,saynshand,44.8824,110.1163,-4.48,68,0,4.41,MN,1700121710
438,mananara,-16.1667,49.7667,28.94,57,100,3.3,MG,1700121710
439,yenisehir,40.2644,29.6531,11.03,100,75,0.51,TR,1700121710
440,holualoa,19.6228,-155.9522,22.1,82,46,0.45,US,1700121711
441,lindisfarne,-42.8333,147.35,12.89,68,40,5.14,AU,1700121711
442,tocopilla,-22.092,-70.1979,18.1,72,55,3.8,CL,1700121711
443,ha'il,27.5219,41.6907,17.01,77,75,2.06,SA,1700121712
444,polyarnyy,69.1989,33.4478,-4.98,82,100,8.81,RU,1700121712
445,toliara,-23.35,43.6667,30.15,43,0,3.98,MG,1700121713
446,bakchar,57.0186,82.0711,3.86,70,100,4.48,RU,1700121714
447,sars,56.5502,57.1366,0.04,93,100,3.81,RU,1700121714
448,vom,9.7333,8.7833,22.82,34,94,6.74,NG,1700121714
449,puttur,12.7667,75.2167,33.06,44,61,1.39,IN,1700121716
450,afaahiti,-17.75,-149.2833,24.93,80,100,8.53,PF,1700121717
451,sukhobezvodnoye,57.0491,44.8891,0.28,83,97,2.11,RU,1700121718
452,butha-buthe,-28.8333,28.5,15.89,52,85,3.8,LS,1700121719
453,ankang,32.68,109.0172,14.28,29,0,4.03,CN,1700121720
454,launceston,-41.45,147.1667,16.0,38,68,8.23,AU,1700121721
455,dashiqiao,40.6373,122.5025,3.12,44,82,6.38,CN,1700121721
456,aizkraukle,56.6048,25.2553,-0.1,81,57,2.34,LV,1700121722
457,kharhial,20.2833,82.7667,28.71,42,96,3.77,IN,1700121723
458,tamandare,-8.7597,-35.1047,24.62,82,15,3.06,BR,1700121474
459,goalpara,26.1667,90.6167,28.59,46,100,4.78,IN,1700121724
460,port sudan,19.6175,37.2164,29.0,59,97,6.71,SD,1700121725
461,north bend,43.4065,-124.2243,11.07,100,100,0.0,US,1700121725
462,ghanzi,-21.5667,21.7833,27.03,44,88,6.36,BW,1700121726
463,freetown,8.484,-13.2299,27.02,80,49,1.63,SL,1700121726
464,charkhi dadri,28.6,76.2667,27.46,20,0,1.75,IN,1700121727
465,mogocha,53.7333,119.7667,-8.84,77,86,2.77,RU,1700121728
466,karbala,32.616,44.0249,20.57,70,64,1.23,IQ,1700121728
467,hastings,50.8552,0.5729,10.51,84,100,5.77,GB,1700121729
468,nakatsugawa,35.4833,137.5,12.28,77,100,0.63,JP,1700121729
469,namibe,-15.1961,12.1522,26.7,63,65,2.02,AO,1700121730
470,constitucion,-35.3333,-72.4167,10.12,70,0,3.7,CL,1700121656
471,helston,50.1032,-5.2705,8.35,93,75,11.83,GB,1700121731
472,thinadhoo,0.5333,72.9333,27.76,78,95,4.02,MV,1700121731
473,belyy yar,53.6039,91.3903,-4.06,93,40,2.0,RU,1700121732
474,bossangoa,6.4926,17.4552,24.8,84,88,1.67,CF,1700121732
475,fagaras,45.85,24.9667,6.8,92,99,3.74,RO,1700121732
476,kasimov,54.9411,41.3953,1.69,86,100,0.94,RU,1700121733
477,riverton,40.5219,-111.9391,15.99,44,40,5.66,US,1700121609
478,kota bharu,6.1333,102.2386,26.97,89,40,3.09,MY,1700121734
479,glace bay,46.1969,-59.957,1.55,89,100,2.57,CA,1700121610
480,murun-kuren,49.6342,100.1625,-2.73,62,24,0.94,MN,1700121735
481,sabang,5.8933,95.3214,27.98,74,47,1.29,ID,1700121735
482,lensk,60.7253,114.9278,-10.2,74,100,3.11,RU,1700121736
483,conde,-7.2597,-34.9075,24.7,88,20,2.57,BR,1700121736
484,novyy urgal,51.0736,132.5642,-7.71,96,100,1.36,RU,1700121737
485,nadi,-17.8,177.4167,26.0,83,40,2.57,FJ,1700121737
486,aplahoue,6.9333,1.6833,26.49,75,100,0.99,BJ,1700121737
487,grahamstown,-33.3042,26.5328,19.97,29,100,6.08,ZA,1700121738
488,box elder,41.5005,-112.8764,10.34,70,100,1.33,US,1700121738
489,caleta de carquin,-11.0925,-77.6267,18.75,92,100,3.72,PE,1700121739
490,bridgetown,13.1,-59.6167,27.27,89,40,9.26,BB,1700121524
491,ta`u,-14.2336,-169.5144,28.22,84,65,4.13,AS,1700121740
492,el triunfo,-1.9333,-79.9667,24.02,80,89,1.63,EC,1700121741
493,arvayheer,46.2639,102.775,-0.83,56,6,1.25,MN,1700121741
494,mili,6.0815,171.735,27.91,81,100,4.66,MH,1700121742
495,wagar,16.1525,36.2032,31.53,40,82,5.95,SD,1700121742
496,altamira,-3.2033,-52.2064,23.54,86,0,1.5,BR,1700121743
497,yantzaza,-3.8278,-78.7594,19.27,99,100,0.29,EC,1700121730
498,manado,1.487,124.8455,33.43,62,40,1.54,ID,1700121705
499,lazaro cardenas,17.9583,-102.2,25.65,92,53,1.58,MX,1700121744
500,almus,40.3758,36.9044,16.46,46,100,3.51,TR,1700121745
501,yarovoye,52.9273,78.58,8.27,45,100,7.99,RU,1700121745
502,weno,7.4515,151.8468,27.81,78,100,5.28,FM,1700121746
503,bubaque,11.2833,-15.8333,27.28,77,5,3.66,GW,1700121746
504,champerico,14.3,-91.9167,25.67,87,17,1.69,GT,1700121746
505,page,36.9147,-111.4558,12.05,60,100,3.58,US,1700121747
506,diego de almagro,-26.3667,-70.05,14.24,50,100,0.31,CL,1700121707
507,es castell,39.8795,4.2854,18.38,88,75,4.12,ES,1700121748
508,biltine,14.5333,20.9167,29.39,18,49,7.28,TD,1700121748
509,mudbidri,13.0833,74.9833,32.79,52,86,2.57,IN,1700121748
510,san rafael del sur,11.8485,-86.4384,23.85,90,100,1.81,NI,1700121748
511,stanthorpe,-28.6667,151.95,22.27,58,90,2.96,AU,1700121749
512,roma,43.2128,-75.4557,6.48,88,40,0.0,US,1700121749
513,puerto san jose,13.9256,-90.8244,24.6,86,100,2.47,GT,1700121750
514,port augusta,-32.5,137.7667,22.56,44,100,10.18,AU,1700121750
515,ad darb,17.7229,42.2526,31.51,55,100,2.36,SA,1700121750
516,puerto quijarro,-17.7833,-57.7667,25.64,54,31,1.42,BO,1700121751
517,el granada,37.5027,-122.4694,16.05,81,100,4.12,US,1700121751
518,dryden,49.7833,-92.7503,5.16,56,100,4.63,CA,1700121751
519,copala,16.65,-98.9833,25.49,84,8,1.78,MX,1700121752
520,intendente alvear,-35.2338,-63.592,10.82,41,0,3.77,AR,1700121752
521,ranau,5.9538,116.6641,26.33,81,57,1.47,MY,1700121752
522,howrah,22.5892,88.3103,26.0,73,75,3.09,IN,1700121752
523,shimoda,34.6667,138.95,16.2,72,97,4.57,JP,1700121753
524,cuatro cienegas de carranza,26.9833,-102.0833,15.2,94,6,0.65,MX,1700121753
525,sabha,27.0377,14.4283,19.78,50,0,3.14,LY,1700121754
526,beitbridge,-22.2167,30.0,26.11,40,0,4.64,ZW,1700121754
527,nguigmi,14.2495,13.1092,27.4,29,100,8.61,NE,1700121754
528,punata,-17.55,-65.8333,16.88,74,52,2.24,BO,1700121755
529,balkanabat,39.5108,54.3671,21.38,50,99,1.9,TM,1700121755
530,houma,29.5958,-90.7195,17.22,92,100,4.63,US,1700121583
531,ivdel',60.6911,60.4206,-1.56,91,77,2.68,RU,1700121756
532,bodo,67.28,14.405,-2.9,70,0,6.69,NO,1700121756
533,alvorada,-12.48,-49.1247,27.22,45,38,1.2,BR,1700121756
534,kukmor,56.1855,50.8944,0.31,77,100,3.15,RU,1700121757
535,guanica,17.9716,-66.908,25.59,57,100,3.93,PR,1700121757
536,soio,-6.1349,12.3689,27.39,79,97,0.6,AO,1700121757
537,dno,57.8277,29.9637,-2.5,85,90,2.42,RU,1700121758
538,kirakira,-10.4544,161.9205,25.77,85,28,3.88,SB,1700121758
539,rincon,32.296,-81.2354,15.98,94,100,4.12,US,1700121544
540,bodaybo,57.8506,114.1933,-19.11,99,90,1.16,RU,1700121758
541,boende,-0.2167,20.8667,24.84,87,95,1.24,CD,1700121759
542,kendari,-3.945,122.4989,28.42,77,84,1.54,ID,1700121759
543,karatas,36.582,35.3701,22.08,71,77,3.6,TR,1700121759
544,carolina beach,34.0352,-77.8936,15.6,92,100,0.45,US,1700121760
545,chernyshevskiy,63.0128,112.4714,-9.31,93,100,6.1,RU,1700121760
546,ghadamis,30.1337,9.5007,20.52,38,0,2.26,LY,1700121760
